Misata,,443,70.69,91,296,3
Ocese,,330,70.56,91,334,5
Oditi,,262,69.94,91,346,26
Vimi,,280,70.31,91,383,2
Ebolliz,,412,71.56,91,410,4
Azela,,320,70.56,91,419,2
Tata,,279,70.13,91,472,17
Kela,,383,70.38,91,479,1
Hashon,,280,72.19,91,496,2
Miha,,345,68.13,91,532,9
Eholen,,370,70.38,91,549,5
Warp,,287,69,91,570,4
Lorga,,272,68,91,585,6
Akekot,,250,70.69,91,586,6
Vidabi,,406,71.94,91,597,0
Vanish,,763,71.31,90,120,0
Elenoris,,828,72.06,90,178,2
Allubi,,436,70.44,90,178,0
Themiss,,321,68.88,90,214,4
Emavoz,,798,70.81,90,218,20
Vugret,,222,69.81,90,220,3
Hure,,349,69.75,90,224,1
Irot,,378,68.69,90,244,3
Isarte,,510,71.19,90,253,1
Jelena,,163,70.94,90,260,1
Suusi,,823,72,90,260,0
Udethree,,551,70.31,90,261,9
Ashebit,,292,70.5,90,261,0
Amune,,173,62.25,90,261,9
Aaaaa,,367,70.31,90,265,1
Akrig,,520,71.19,90,268,0
Cbnatwo,,256,69.81,90,273,4
Zusa,,698,70.31,90,278,6
Akek,,781,71.5,90,282,1
Cavabra,,381,70.5,90,292,15
Zumem,,372,70.94,90,293,5
Asus,,701,70.81,90,297,9
Lara,,505,70.5,90,306,7
Event,,238,70.69,90,309,0
Ebaca,,262,70.56,90,310,5
Irtarcuk,,398,66.63,90,311,2
Evenc,,336,70.81,90,316,1
Gubrarki,,195,70.19,90,326,8
Lotl,,598,70.94,90,341,11
Ocaba,,212,70,90,348,4
Sacobre,,253,70.94,90,356,0
Ihote,,300,70.44,90,370,15
Clint,,295,70.13,90,383,5
Ehuvam,,878,71.75,90,383,0
Turtidi,,360,70.81,90,385,11
Ithircot,,441,72.13,90,397,0
Mimi,,700,70.81,90,407,0
Peggy,,379,67.75,90,420,17
Grunda,,373,71.81,90,426,9
Laname,,500,71,90,440,3
Idarzed,,266,71.38,90,445,2
Eborzen,,223,70.63,90,457,11
Viril,,346,69.31,90,465,4
Ikoziz,,469,70.38,90,470,0
Vurden,,360,69.75,90,494,1
Ammma,,261,67.19,90,503,3
Spud,,768,72.5,90,517,0
Riverdog,,739,70.81,90,538,21
Janalle,,327,70.38,90,541,3
Cirtaka,,408,70.75,90,554,4
Athad,,387,70.75,90,556,0
Kurza,,370,71.25,90,560,3
Javri,,250,67.25,90,567,8
Rukra,,555,70.88,90,580,36
Fotze,,449,68,90,585,13
Otek,,544,71,90,587,5
Taeyeon,,422,69.69,89,361,13
Raika,,342,71,89,363,13
Dorica,,343,71.13,89,394,3
Ruabel,,361,70.56,89,406,2
Japanese,,207,66.63,89,455,11
Tubog,,295,62.56,89,512,3
Luva,,586,69.13,89,567,5
Jhos,,445,70.63,88,404,4
Francky,,241,70.44,88,440,0
Ateze,,181,71.56,88,443,23
Shebang,,335,72.5,88,457,25
Eventtobie,,235,70.19,88,468,4
Turzi,,304,70.06,88,491,2
Foxchaell,,637,71.63,88,511,9
Zathige,,139,69.75,87,263,1
Masa,,568,70.75,87,316,17
Innovre,,303,70.88,87,410,17
Bart,,391,69.94,87,502,9
Batraz,,278,71.88,87,548,9
Kitana,,417,70.63,87,555,3
Vellam,,488,68.75,86,253,5
Manyaku,,185,70.56,86,304,9
Mani,,284,70.75,86,437,14
Dante,,594,70.81,86,489,0
Ardabat,,228,72.31,86,500,2
Visuti,,290,71.19,86,504,0
Mijige,,356,70.75,86,517,0
Irdeze,,423,71.38,85,108,1
Seasons,,330,70.63,85,169,0
Kala,,454,70.63,85,171,0
Kigud,,337,70.38,85,176,2
Brrrr,,492,70.63,85,200,3
Wooju,,328,71.25,85,205,4
Nita,,471,70.56,85,207,1
Nudre,,546,71.13,85,221,3
Sama,,442,70.44,85,222,0
Raccoon,,612,70.88,85,224,30
Sali,,604,71.19,85,238,0
Zalla,,411,70.06,85,251,2
Zafrot,,237,70.13,85,282,0
Vida,,247,67.56,85,293,6
Olitha,,267,68.94,85,300,2
Murmur,,414,68.19,85,300,7
Gabrielle,,657,69.69,85,315,2
Orircas,,184,67.56,85,318,2
Libra,,392,69.69,85,343,1
Soska,,333,71,85,352,4
Benogi,,222,69.75,85,356,6
Buka,,329,70.5,85,387,0
Henny,,619,69.44,85,397,2
Tajitaji,,738,71.19,85,401,0
Deleteme,,355,68.75,85,441,1
Garguz,,308,69.56,85,442,18
Kkkk,,234,67.31,85,483,16
Shazfour,,616,71.81,85,542,7
Cimos,,262,66.13,84,190,0
Againtho,,194,65,84,334,0
Ejivug,,430,71.06,84,361,1
Irudre,,336,70.06,84,469,6
Jigre,,219,70.5,84,470,10
Higan,,323,68.69,84,555,6
Mertvets,,286,69.63,83,258,0
Nata,,241,68.81,83,313,1
Vucha,,269,69.75,83,347,9
Iren,,306,69,83,371,6
Klaus,,304,69,83,403,12
Arteca,,261,70.56,83,459,3
Glorianna,,454,70.25,83,487,0
Hanika,,567,70.88,83,501,2
Nuza,,187,70.31,83,505,30
Eventdummy,,213,66.5,83,519,0
Druuma,,197,64.5,83,529,5
Ashehorn,,287,70.56,83,551,3
Shazbot,,266,70.25,82,360,1
Atit,,215,70.38,82,403,6
Thais,,200,70,82,420,0
Echethod,,642,69.81,82,438,3
Bateyes,,287,70.63,82,481,2
Youngun,,259,70.69,82,560,20
Sishoge,,370,70.94,82,573,2
Huton,,305,69.56,82,576,7
Hergin,,430,69.94,81,226,5
Baron,,392,70.81,81,256,0
Orzita,,193,69.19,81,283,4
Fishcakes,,222,66.31,81,371,8
Ebok,,312,63.69,81,403,8
Vuvrora,,176,69.88,81,418,6
Gotcha,,258,72.25,81,427,50
Mimi,,234,70.69,81,471,3
Ordieth,,203,69.5,81,497,3
Sextra,,258,71.25,81,510,2
Eshesud,,220,70.5,81,556,10
Odog,,506,70.25,81,599,10
Goregasm,,370,70.44,80,104,1
Ogrul,,212,70.75,80,140,0
Ricid,,524,70.56,80,155,0
Igug,,310,69.19,80,200,2
Rubas,,466,72.38,80,213,2
Arzurdez,,303,69.38,80,232,2
Mckenzi,,213,70.94,80,234,0
Orcebok,,391,71.19,80,251,0
Bivrez,,230,69.13,80,272,7
Tatsutatsu,,622,71.19,80,281,0
Richking,,413,70.44,80,286,10
Sarge,,272,70.5,80,288,3
Rumpel,,393,69.06,80,293,2
Heiwa,,622,71.31,80,302,0
Lotul,,171,69.88,80,324,1
Orgat,,226,68.75,80,324,0
Arat,,332,70.31,80,330,4
Marya,,168,71.31,80,331,2
Rakum,,572,63.81,80,334,14
Jorcis,,634,70.94,80,338,0
Tulunni,,512,70.44,80,341,4
