Grinch,,551,71.81,110,559,27
Moriarty,,958,73.31,110,565,5
Runa,,1158,72.94,110,578,1
Nabige,,556,72.5,110,584,25
Enzan,,895,73,109,277,0
Elynnn,,514,70.69,109,407,10
Roland,,660,71.38,109,509,3
Iced,,1045,72.25,109,536,31
Hellopig,,477,70.56,109,553,5
Anatol,,464,71.25,109,568,3
Stefan,,502,72.31,109,569,1
Odubrak,,413,70.44,109,577,8
Farm,,667,71.56,109,582,8
Bavraga,,415,71.56,109,599,7
Ahon,,980,73.44,108,211,0
Tyrael,,532,71.13,108,339,1
Nirinni,,414,72.5,108,376,2
Victarion,,855,72.63,108,422,3
Nachwile,,368,72.25,108,445,3
Emegrik,,975,72.38,108,484,2
Virid,,436,71.44,108,514,8
Omar,,593,71.19,108,539,7
Elvh,,633,71.44,108,557,8
Golddiger,,809,72.25,108,573,8
Garky,,963,72.19,107,366,10
Ilorgek,,398,73.31,107,442,9
Hulloni,,412,71.44,107,490,28
Innushe,,726,73.44,107,501,5
Alexi,,551,71.19,107,502,8
Tebepizda,,882,70.81,107,520,5
Avuda,,353,71.88,107,521,10
Ethunas,,356,72.69,107,553,1
Zushi,,698,71.94,107,573,4
Denjer,,662,72,107,593,30
Vuga,,1019,70.75,106,312,6
Marcela,,1904,75.44,106,346,5
Leetian,,935,71.69,106,393,4
Mudlo,,872,71.63,106,399,0
Kili,,361,73.13,106,401,5
Bicad,,494,70.75,106,437,4
Lucy,,941,73.31,106,457,4
Rainbow,,678,72.38,106,460,2
Igrem,,440,71.63,106,484,13
Tunne,,968,72.88,106,492,1
Taganay,,861,72.44,106,494,18
Zerge,,292,71.38,106,505,1
Kitana,,926,71.31,106,517,2
Qraf,,390,72.38,106,531,0
Fifa,,440,70.94,106,531,41
Rudniji,,832,71.75,106,585,0
Zorgarte,,660,72.69,106,590,0
Korguns,,1337,72.75,105,200,4
Eskor,,921,72.38,105,257,7
Agol,,345,75.13,105,302,1
Smurf,,597,72.5,105,312,5
Lamb,,958,72.31,105,381,2
Cofnee,,1117,73,105,383,2
Furia,,975,72.63,105,420,3
Zuname,,440,71.13,105,422,0
Jogeebye,,836,72.38,105,441,4
Dufroz,,884,71.5,105,444,3
Ruzade,,471,71.25,105,480,0
Arin,,477,72,105,509,7
Event,,782,70.94,105,525,37
Virga,,315,71.75,105,533,5
Rubbinit,,813,74,105,538,3
Anqnf,,781,72.44,105,538,15
Widow,,585,71.56,105,585,4
Kalyna,,721,70.75,105,591,12
Nope,,410,71.94,105,592,21
Esault,,910,72.81,104,323,1
Jakra,,726,71.88,104,342,2
Noji,,540,72,104,358,9
Debi,,317,71.81,104,400,1
Halfdan,,909,73.5,104,414,1
Tecogui,,412,71.94,104,438,6
Omeme,,839,72.19,104,448,14
Zozi,,1209,73.13,104,457,24
Rushadow,Challenger,657,72.38,104,468,0
Gangnine,,365,70.81,104,487,13
Orcoz,,786,71.81,104,500,0
Alaz,,755,72.25,104,532,0
Shimshon,,451,71,104,544,4
Dulodi,,395,71.31,104,554,31
Midnyt,,950,72.75,103,237,2
Gasi,,855,71.5,103,288,4
Zapp,,283,72.44,103,358,5
Jessie,,405,71.38,103,359,2
Leba,,1014,70.94,103,361,3
Bunran,,719,71.31,103,393,8
Oviga,,821,71.25,103,422,7
Dedrick,,587,71.56,103,429,1
Haha,,476,71.13,103,434,5
Rise,,397,71.69,103,463,10
Ordothi,,350,72.06,103,470,22
Gabre,,815,70.69,103,473,7
Boss,,649,71.38,103,486,2
Zushun,,336,71,103,509,7
Sutonni,Challenger,379,71.13,103,523,2
Tusa,,508,69.06,103,528,9
Hishal,,425,72.13,103,531,4
Asog,,380,71.13,103,551,6
Ruanna,,406,71.13,103,555,5
Huriz,,1220,72.5,102,306,13
Weew,,552,72.06,102,307,1
Welldone,,447,71.19,102,365,1
Simarstus,,772,71.25,102,406,3
Ellexx,,399,71.44,102,418,10
Inuchig,,457,71.38,102,458,0
Sines,,614,69.5,102,477,1
Aiko,,323,70.88,102,484,12
Habi,,662,71.31,102,496,5
Aventhor,,497,72.19,102,498,11
Tobe,,319,71.5,102,562,8
Braco,,295,74.94,101,250,1
Jewclaw,,645,72.81,101,282,1
Liana,,477,72.56,101,286,0
Visa,,1066,72.38,101,297,4
Tujakri,,421,71.25,101,378,9
Gumig,,760,71.75,101,394,2
Baje,,1078,72.56,101,398,5
Elograk,,688,71.06,101,421,7
Ortethag,Challenger,817,71.19,101,427,16
Farmory,,403,72.38,101,439,2
Bang,,350,70.5,101,440,7
Duos,,320,72.69,101,456,8
Evon,,665,71.13,101,463,0
Awaksado,,858,72.38,101,477,4
Kamobb,,708,71.06,101,480,0
Esther,,375,71.25,101,496,3
Drael,,328,72.31,101,525,8
Vothodi,,605,72.19,101,561,21
Shinjuku,,328,71.56,101,585,4
Koli,,543,71.06,101,585,3
Korgoodmen,,962,71.81,100,220,2
Dreiarch,,702,73.19,100,232,6
Gucit,,780,71.69,100,246,0
Mouser,,853,72.5,100,260,2
Legasa,,245,71.63,100,286,7
Rivirza,,401,71.56,100,292,6
Mint,,677,71.56,100,294,4
Obomi,,641,72.31,100,304,4
Bangban,,968,73,100,305,3
Gama,,591,70.81,100,316,15
Gordaz,,404,70.88,100,320,7
Bqnf,,746,71.56,100,326,3
Senebe,,281,71.25,100,326,4
Bucko,Challenger,411,72.5,100,327,0
Dafram,,354,71.88,100,337,2
Cemud,,657,71.88,100,343,11
Jedi,,445,70.88,100,344,8
Zuap,,1207,72.88,100,345,4
Anrodne,,295,71.5,100,350,1
Asaji,,877,71.19,100,358,9
Dhsezon,,736,72.5,100,363,3
Howitzer,,315,72.06,100,373,2
Elazale,,587,71.69,100,374,1
Rudik,,692,71.31,100,381,1
Hotshot,,323,70.88,100,381,0
Ininri,,320,71.63,100,383,1
Alidna,,351,72.06,100,387,1
Nozzle,,443,72.13,100,391,2
Annisha,,917,72.25,100,403,0
Koriolis,,778,72.56,100,408,17
Vithose,,440,71.25,100,408,1
Sibi,,328,70.5,100,417,5
Sonoga,,301,73.13,100,421,4
Ggung,,999,72,100,422,8
Korqqq,,825,71.56,100,431,11
Kontol,,305,71.94,100,432,4
Henagi,,482,70.88,100,434,1
Gedaz,,398,71.38,100,437,6
Habra,,388,71.13,100,441,2
Igehe,,347,71.31,100,443,4
Shaylock,,641,70.88,100,444,7
Brain,,390,71,100,452,9
Mirg,,647,72.44,100,455,5
Nube,,509,72.56,100,457,2
Jisha,,648,71.63,100,467,0
Strelok,,720,71.63,100,472,0
Ehikel,,258,70.56,100,473,7
Ivent,,375,71.94,100,476,5
Korrain,,774,71.44,100,496,5
Pipirik,,430,71.31,100,500,3
Ruhe,,434,71.88,100,503,0
Maci,,282,72.44,100,506,22
Stank,,637,72.69,100,507,1
Banog,,386,70.63,100,512,2
Maji,,404,70.69,100,516,1
Nachka,,542,71.06,100,518,8
Zanen,,464,72.63,100,524,0
Ezelluk,,661,71.31,100,527,3
Acome,,271,71.13,100,532,4
Hokida,,481,71.69,100,553,6
Reboca,,390,72.81,100,555,24
Ekibel,,354,70.94,100,562,2
Victrix,,275,71.19,100,591,12
Jusi,,268,71.38,100,593,6
Toxicwater,,797,71.13,99,383,7
Radagast,,445,73,99,395,2
Hinethe,,889,72.31,99,396,9
Evrurzat,,337,71,99,428,10
Nonos,,337,71.56,99,464,19
Obike,,644,71.44,99,497,13
Cuci,,549,70.94,99,500,8
Jinnenbh,,1040,71.38,99,515,18
Luda,,842,70.88,99,523,18
Rusvaboda,,338,71.25,99,527,5
Abodez,,630,70.63,99,588,9
Gavrik,,377,71.69,99,599,6
Molud,,440,72.69,98,246,6
Doche,,802,72.13,98,292,5
Bici,,356,71.19,98,381,4
Angoose,,351,70.38,98,411,10
Robinette,,351,72.44,98,413,18
Endgame,,729,71.75,98,415,2
Qrunvi,,732,70.88,98,427,9
Nivas,,373,71.06,98,438,11
Neni,,573,71.06,98,453,4
Jeshe,,542,70.88,98,490,21
Cnoraldo,,274,70.88,98,503,2
Pizzedtol,,352,72.38,98,515,8
Kolik,,611,71.81,98,574,16
Nakrosha,,290,70.38,98,574,4
Thefirst,,432,71.19,98,590,4
Leva,,437,72.38,97,347,1
Shuzz,,430,71.06,97,388,3
Ezin,,704,72.13,97,441,0
Moze,,427,70.44,97,444,3
Emin,,333,72.19,97,472,15
Styrus,,802,71.88,97,481,3
Azuz,,244,70.75,97,494,15
Orkiz,Challenger,444,72.06,97,532,2
Nerallu,,384,71.56,97,537,20
Gemena,,349,71.63,97,550,7
Sabir,,245,71.44,97,563,31
Apejan,,398,69.63,97,583,7
Runa,,467,70.88,96,360,3
Adrin,,653,72.44,96,367,4
Makenju,,329,70.63,96,369,6
Boomboom,,389,71.94,96,388,0
Sergeant,,410,72.5,96,388,11
Kidaz,,322,71.13,96,418,0
Korile,,229,71.06,96,436,3
Cukrimukri,,653,72.06,96,439,4
Bruce,,697,71.44,96,456,10
Valeraee,,290,71.31,96,457,7
Goldi,,494,71,96,481,15
Vida,,294,71.13,96,511,12
Ivez,,523,71.19,96,538,6
Neart,,459,70.88,96,589,15
Babet,,911,72.44,95,173,0
Jellovi,,207,70.63,95,269,10
Jacem,,397,70.94,95,308,1
Huntars,,282,70.69,95,308,5
Rahe,,314,70.81,95,312,2
Korkky,,426,71.38,95,315,17
Lizbeth,,514,72.31,95,321,7
Jufresi,,666,72.81,95,330,2
Esekra,,233,73.13,95,343,2
Unius,,711,71.13,95,348,4
Iboz,,277,70.19,95,364,9
Kurogami,,276,70.44,95,376,9
Braaap,,272,70.81,95,414,3
Ikeha,,225,72.75,95,418,1
Arrow,,236,71.94,95,429,6
Nuvrag,,521,70.88,95,442,14
Test,,347,71.38,95,446,4
Ashergoz,,524,71.13,95,457,9
Spawn,,369,71.38,95,462,8
Ruma,,489,71.63,95,479,6
Lite,,322,72.38,95,489,1
Lara,,354,71.56,95,490,3
Orken,,278,70.63,95,491,1
Senhorhype,,451,71.38,95,506,5
Lante,,325,70.38,95,517,11
Doczeus,,391,73.13,95,559,0
Evin,,246,71.06,94,361,5
Joke,,730,70.81,94,458,15
Akil,,383,70.19,94,468,6
Ruklink,,655,72,94,489,14
Neca,,586,72.69,94,502,6
Andrea,,722,71.13,94,510,0
Jenny,,229,70.44,94,518,2
Stange,,297,70.56,94,538,11
Ecetom,,326,71.13,94,539,4
Ardirzi,,268,70.56,94,557,10
Anunok,,317,71.81,94,565,24
Achan,,477,70.81,94,587,8
Digat,,278,71.94,93,373,1
Ateg,,247,70.69,93,376,39
Okrogri,,361,70.81,93,377,8
Largo,,488,71.38,93,382,11
Willwixxen,,298,70.44,93,399,3
Zithuze,,279,71.13,93,404,0
Onosot,,263,70.88,93,430,6
Serces,,250,70.63,93,450,5
Korking,,704,71.56,93,475,16
