Liril,,160,63.56,31,346,1
Timmy,,63,48.69,30,263,0
Zisedi,,112,53.56,30,400,0
Conet,,120,63,25,254,0
Boshe,,30,54,24,174,0
Amus,,17,59.38,22,235,0
Goregasm,,120,63.13,20,85,0
Jeje,,160,58.38,20,97,0
Elel,,173,67.19,20,105,0
Athake,,152,64.19,20,182,0
Elashe,,51,62.88,20,225,0
Rugra,,98,61.81,20,231,0
Omidra,,0,54.31,19,140,0
Vulva,,78,57.33,19,157,0
Golara,,0,63.56,17,115,0
Zpsihz,,8,51.06,17,128,0
Boba,,41,53.31,17,189,2
Inathat,,0,62.75,15,123,0
Scott,,0,46.75,15,382,0
Jardoza,,0,60.75,14,171,1
Nesi,,0,53.5,14,202,2
Felix,,0,56.13,12,273,1
Merlin,,0,50.44,11,134,0
Zathe,,0,50.94,10,82,0
Geton,,0,56.81,10,144,0
Bishi,,0,46.56,10,233,0
Zora,,0,45.06,10,318,0
Kurama,,0,54.06,10,322,1
Rargiki,,0,50,10,342,0
Odoche,,0,53.06,9,113,0
Dragoss,,0,52.81,9,193,2
Arkin,,0,47.19,9,317,2
Olivin,,0,54.06,8,117,1
Zloifeii,,0,53.69,8,154,0
Hordek,,18,60.38,8,157,0
Miracle,,0,56.25,7,131,0
Momota,,0,57.88,7,149,0
Zeros,,5,57.5,7,163,0
Imesa,,0,49.19,7,174,0
Edelweis,,0,50.38,7,174,2
Eshucha,,0,44.94,7,212,1
Shallak,,0,55.06,7,221,1
Zitad,,0,41.25,7,244,2
Samson,,0,46.63,7,273,4
Inerta,,0,53.5,7,311,1
Ammestar,,0,50.56,7,314,6
Zokocha,,0,55.88,7,337,5
Bircis,,0,51.63,7,360,2
Gandalf,,0,44.88,7,376,3
Toncung,,0,51.19,7,569,14
Reptile,,0,57.19,6,121,0
Xargo,,0,41.38,6,161,1
Othabek,,0,50.88,6,169,3
Shiest,,0,48.63,6,171,0
Cartirdi,,0,45.94,6,180,0
Eleta,,0,33.44,6,184,0
Lothi,,0,44.31,6,187,5
Ilal,,0,43.38,6,199,2
Rupert,,0,47.75,6,202,1
Mile,,0,46.14,6,228,2
Zagrosa,,0,43,6,255,0
Minus,,0,43.06,6,261,3
Lubre,,0,32.13,6,284,4
Rona,,0,29.5,6,294,7
Ishel,,0,43.06,6,329,3
Veralab,,0,34.25,6,339,2
Goppant,,0,39.06,6,393,1
Nesova,,0,37.31,6,395,11
Kiki,,0,38.38,5,120,0
Jibron,,0,27.63,5,133,1
Thursday,,0,38.56,5,162,0
Jazi,,0,38.69,5,212,0
Gechos,,0,35.44,5,237,1
Dipstick,,0,31.63,5,254,0
Kokukoku,,0,24.13,5,262,1
Ardatha,,0,29.25,5,352,0
Tibe,,0,33.56,5,356,0
Nullachi,,0,31.56,5,506,1
Honaz,,0,53.63,4,102,0
Emulek,,0,24.31,4,130,0
Vathi,,0,20.38,4,170,0
Vebez,,0,33,4,172,0
Dena,,0,29.94,4,188,0
Missyou,,0,28.94,4,192,0
Grimboy,,0,30.81,4,215,0
Sparksnv,,0,26.94,4,247,3
Lenne,,0,20.56,4,266,1
Deri,,0,24.81,4,295,1
Avidinia,,0,29,4,357,1
Suka,,0,26.31,4,360,0
Raven,,0,27.88,4,381,0
Izaca,,0,23.31,4,400,0
Ebila,,0,25.25,4,411,6
Iverkul,,0,33.19,4,433,2
Darkmage,,0,23.06,4,529,7
Gullod,,0,22.19,3,120,0
Erimi,,0,16.23,3,125,2
Lirgul,,0,10.75,3,160,3
Eris,,0,26.06,3,167,0
Orkulig,,0,27.75,3,169,0
Akore,,0,26.44,3,177,1
Harryrami,,0,24.33,3,189,1
Gojun,,0,25.06,3,191,0
Innade,,0,25.56,3,198,0
Ovram,,0,21.19,3,204,0
Athila,,0,24.63,3,220,0
Hamka,,0,18.75,3,229,1
Acoshe,,0,17.25,3,246,1
Dadrun,,0,22.75,3,268,1
Annem,,0,21.06,3,270,1
Sizlynn,,0,21.63,3,273,0
Disscharge,,0,18.44,3,287,2
Brida,,0,22.69,3,358,0
Itharte,,0,15.88,3,375,1
Herzas,,0,21.94,3,385,2
Ekojam,,0,23.08,3,389,4
Dathem,,0,23.88,3,423,5
Orimak,,0,15.56,3,531,14
Otasha,,0,11.08,2,112,2
Ancho,,0,14.69,2,122,0
Deicidia,,0,16.19,2,123,0
Waxbusch,,0,15.25,2,127,0
Abravent,,0,15.58,2,149,0
Amak,,0,17.25,2,150,0
Kaij,,0,17,2,171,0
Sufres,,0,13.5,2,172,0
Seth,,0,13.69,2,179,0
Hello,,0,15.25,2,182,0
Ommi,,0,15.56,2,217,0
Kete,,0,11.38,2,284,2
Arcole,,0,10.08,2,304,3
Ilin,,0,12.06,2,336,1
Mursha,,0,12.69,2,418,4
Yaty,,0,12.69,2,450,0
Timi,,0,11.29,2,502,1
Gwyn,,0,15.69,2,530,6
Urza,,0,16.13,1,143,0
Zallim,,0,13.44,1,148,0
Imusa,,0,12.75,1,154,0
Coco,,0,11.06,1,179,0
Quru,,0,8.87,1,197,0
Ochushi,,0,8.73,1,198,0
Maloza,,0,8.17,1,212,0
Xnaomi,,0,7.93,1,215,1
Trufel,,0,6.27,1,220,0
Mika,,0,9.91,1,247,0
Zashan,,0,8.27,1,247,0
Vekra,,0,8.87,1,249,0
Arielle,,0,7.93,1,265,1
Circe,,0,8.56,1,282,1
Agiathar,,0,10,1,298,0
Mage,,0,10.08,1,321,1
Nirka,,0,8.2,1,361,2
Acadrig,,0,9,1,386,0
Desi,,0,9.56,1,436,1
Erzothi,,0,7.82,1,476,5
Atis,,0,8.17,1,511,10
Raistlin,,0,9.09,1,553,5
