Licuk,,289,71,93,560,6
Zojem,,376,70.62,93,563,1
Cekra,,576,70.77,93,565,6
Mabi,,352,72,93,568,2
Syanne,,275,72.08,93,570,1
Iraji,,568,72.62,93,573,4
Reichert,,772,71,93,591,5
Tavi,,365,72.31,92,396,4
Cifresi,,982,72.62,92,421,1
Ozud,,335,70.23,92,432,0
Scarlet,,614,71.77,92,447,0
Reta,,273,70.85,92,458,3
Trigger,,559,72.69,92,461,1
Lunar,,259,71.92,92,463,2
Ovag,,786,72.69,92,466,0
Irziz,,528,71.46,92,472,1
Gella,,239,71,92,487,8
Izethes,,520,67.92,92,498,12
Avanna,,323,70.69,92,514,2
Anowen,,420,70.46,92,518,7
Vufrem,,276,71.92,92,518,4
Miranda,,303,71.54,92,530,3
Jonathan,,698,71.85,92,540,0
Kaza,,311,72.31,92,542,2
Tejanri,,626,72.31,92,545,6
Ejit,,627,70.62,92,547,3
Teja,,791,73.08,92,552,3
Pipzham,,291,71.46,92,569,1
Maamaa,,409,72.15,92,576,1
Duson,,244,71,92,583,2
Varda,,742,71.38,92,591,8
Fate,,718,70.69,92,593,9
Elleje,,520,70.46,91,274,1
Hong,,487,72.38,91,392,0
Cozovra,,356,72.08,91,457,2
Diabastik,,244,70.69,91,496,4
Matali,,280,70.69,91,541,2
Gevol,,349,71.08,91,599,0
Tmpjohnson,,685,72.77,90,205,1
Betheza,,575,72.92,90,215,1
Anqnf,,722,72.23,90,218,2
Imuket,,739,72.69,90,243,3
Fangyatian,,691,71.69,90,262,0
Kordios,,540,71.23,90,281,1
Juji,,379,71.92,90,302,0
Susa,,498,71.92,90,313,0
Jima,,310,70.62,90,316,2
Egypt,,656,73.08,90,317,2
Viji,,670,71.38,90,321,0
Ikevre,,374,70.23,90,329,1
Prayla,,438,70.62,90,347,1
Laza,,560,71.92,90,350,1
Firestorm,,779,72.31,90,350,2
Dashabi,,729,72.85,90,356,1
Sarah,,595,72.92,90,358,1
Innulla,,305,71.62,90,359,0
Ceca,,258,71.62,90,361,2
Temp,,387,71.15,90,366,2
Arcubez,,691,71.62,90,367,4
Gorbycz,,239,64.77,90,385,3
Levistus,,784,74.69,90,386,20
Ezekre,,314,71.38,90,391,3
Gaya,,723,70.92,90,397,3
Zigol,,613,73.08,90,400,1
Vunna,,240,72,90,405,0
Jinks,,294,71.46,90,407,1
Page,,304,72,90,409,2
Vyni,,362,72.15,90,410,8
Kola,,678,72.92,90,412,0
Ercilla,,273,72.15,90,413,0
Edas,,386,70.77,90,415,6
Gromeice,,311,70.69,90,416,0
Coguda,,468,72.23,90,423,1
Oliy,,968,71.38,90,426,11
Jilit,,702,70.54,90,426,8
Iral,,328,71.15,90,433,7
Huhi,,455,72.23,90,439,0
Ellobrin,,439,72.38,90,452,0
Rahn,,542,72.08,90,456,3
Laffcarla,,700,71.85,90,461,6
Odati,,477,72.08,90,467,0
Rucon,,275,73.31,90,472,12
Jerge,,211,68.15,90,474,7
Anon,,526,71.15,90,491,6
Pantomime,,234,70.62,90,495,0
Siff,,643,72,90,507,4
Megaman,,419,67.92,90,509,0
Jete,,389,71,90,522,1
Javuse,,342,70.62,90,540,1
Mithem,,256,71.08,90,542,0
